timestamp,temperature,humidity,irradiance,voltage,current,power,energy
2023-01-01 07:45:00,30.4,90.0,220.4,29.61,2.01,59.5,0.015
2023-01-01 08:00:00,30.2,90.0,320.9,30.04,2.88,86.7,0.022
2023-01-01 08:15:00,28.1,90.0,505.0,30.22,4.51,136.3,0.034
2023-01-01 08:30:00,34.0,90.0,349.7,29.35,3.22,94.4,0.024
2023-01-01 08:45:00,32.4,90.0,483.9,29.47,4.43,130.7,0.033
2023-01-01 09:00:00,29.1,90.0,432.6,44.61268500203819,1.5271011418923524,116.8,0.029
2023-01-01 09:15:00,33.9,90.0,497.0,23.66377055138789,4.813885323624241,134.2,0.034
2023-01-01 09:30:00,30.7,90.0,522.5,16.91031628766392,6.191045368135694,141.1,0.035
2023-01-01 09:45:00,30.2,90.0,632.0,30.67,5.56,170.6,0.043
2023-01-01 10:00:00,31.8,90.0,706.8,29.7,6.43,190.8,0.048
2023-01-01 10:15:00,28.5,90.0,657.7,30.56,5.81,177.6,0.044
2023-01-01 10:30:00,31.4,90.0,741.8,30.45,6.58,200.3,0.05
2023-01-01 10:45:00,28.0,90.0,779.9,30.84,6.83,210.6,0.053
2023-01-01 11:00:00,25.0,90.0,710.0,30.97,6.19,191.7,0.048
2023-01-01 11:15:00,27.9,90.0,806.2,29.6,7.36,217.7,0.054
2023-01-01 11:30:00,31.1,90.0,843.6,29.28,7.78,227.8,0.057
2023-01-01 11:45:00,28.3,90.0,865.2,29.42,7.94,233.6,0.058
2023-01-01 12:00:00,24.3,90.0,842.8,30.93,7.36,227.6,0.057
2023-01-01 12:15:00,24.2,90.0,812.5,31.28,7.01,219.4,0.055
2023-01-01 12:30:00,24.6,90.0,724.5,30.63,6.39,195.6,0.049
2023-01-01 12:45:00,25.3,90.0,845.9,30.39,7.52,228.4,0.057
2023-01-01 13:00:00,24.9,90.0,732.3,30.95,6.39,197.7,0.049
2023-01-01 13:15:00,25.7,90.0,775.4,31.08,6.74,209.4,0.052
2023-01-01 13:30:00,26.9,90.0,728.0,30.88,6.37,196.6,0.049
2023-01-01 13:45:00,25.0,90.0,636.1,30.35,5.66,171.8,0.043
2023-01-01 14:00:00,19.5,90.0,640.1,31.11,5.56,172.8,0.043
2023-01-01 14:15:00,21.0,90.0,649.1,31.46,5.57,175.3,0.044
2023-01-01 14:30:00,22.3,90.0,606.3,31.38,5.22,163.7,0.041
2023-01-01 14:45:00,25.8,90.0,581.5,30.83,5.09,157.0,0.039
2023-01-01 15:00:00,17.0,90.0,415.8,31.62,3.55,112.3,0.028
2023-01-01 15:15:00,20.1,90.0,464.8,31.2,4.02,125.5,0.031
2023-01-01 15:30:00,25.2,90.0,384.3,30.38,3.42,103.8,0.026
2023-01-01 15:45:00,17.6,90.0,286.3,43.57910732795231,3.033192840948594,77.3,0.019
2023-01-01 16:00:00,19.5,90.0,235.5,30.51,2.08,63.6,0.016
2023-01-01 16:15:00,19.3,90.0,330.1,31.07,2.87,89.1,0.022
2023-01-01 16:30:00,19.5,90.0,187.7,31.18,1.63,50.7,0.013
2023-01-01 16:45:00,20.5,90.0,182.0,31.47,1.56,49.2,0.012
2023-01-01 17:00:00,16.3,90.0,63.1,32.53,0.52,17.0,0.004
2023-01-01 17:15:00,19.1,90.0,130.4,30.95,1.14,35.2,0.009
2023-01-01 17:30:00,18.8,90.0,-12.5,31.56,0.0,0.0,0.0
2023-01-01 17:45:00,16.8,90.0,-4.6,31.38,0.0,0.0,0.0
2023-01-01 18:00:00,16.2,90.0,10.2,31.31,0.09,2.8,0.001
2023-01-01 18:15:00,20.3,90.0,0.0,32.17,0.0,0.0,0.0
2023-01-01 18:30:00,16.7,90.0,0.0,34.54468086168086,0.0,0.0,0.0
2023-01-01 18:45:00,15.1,90.0,0.0,31.33,0.0,0.0,0.0
2023-01-01 19:00:00,15.0,90.0,0.0,31.28,0.0,0.0,0.0
2023-01-01 19:15:00,16.8,90.0,0.0,31.52,0.0,0.0,0.0
2023-01-01 19:30:00,15.4,90.0,0.0,31.9,0.0,0.0,0.0
2023-01-01 19:45:00,16.9,90.0,0.0,32.22,0.0,0.0,0.0
2023-01-01 20:00:00,18.1,90.0,0.0,33.06,0.0,0.0,0.0
2023-01-01 20:15:00,15.0,90.0,0.0,31.93,0.0,0.0,0.0
2023-01-01 20:30:00,20.7,90.0,0.0,31.32,0.0,0.0,0.0
2023-01-01 20:45:00,18.2,90.0,0.0,31.43,0.0,0.0,0.0
2023-01-01 21:00:00,19.6,90.0,0.0,32.16,0.0,0.0,0.0
2023-01-01 21:15:00,18.3,90.0,0.0,32.34,0.0,0.0,0.0
2023-01-01 21:30:00,15.6,90.0,0.0,31.89,0.0,0.0,0.0
2023-01-01 21:45:00,21.3,90.0,0.0,31.41,0.0,0.0,0.0
2023-01-01 22:00:00,22.6,90.0,0.0,30.87,0.0,0.0,0.0
2023-01-01 22:15:00,21.0,90.0,0.0,32.0,0.0,0.0,0.0
2023-01-01 22:30:00,18.6,90.0,0.0,31.28,0.0,0.0,0.0
2023-01-01 22:45:00,18.9,90.0,0.0,31.45,0.0,0.0,0.0
2023-01-01 23:00:00,22.2,90.0,0.0,30.21,0.0,0.0,0.0
2023-01-01 23:15:00,25.1,90.0,0.0,30.68,0.0,0.0,0.0
2023-01-01 23:30:00,25.9,90.0,0.0,31.44,0.0,0.0,0.0
2023-01-01 23:45:00,20.5,90.0,0.0,31.12,0.0,0.0,0.0
2023-01-02 00:00:00,25.8,90.0,0.0,30.61,0.0,0.0,0.0
2023-01-02 00:15:00,25.5,90.0,0.0,30.67,0.0,0.0,0.0
2023-01-02 00:30:00,25.5,90.0,0.0,30.65,0.0,0.0,0.0
2023-01-02 00:45:00,22.9,90.0,0.0,31.43,0.0,0.0,0.0
2023-01-02 01:00:00,28.7,90.0,0.0,31.0,0.0,0.0,0.0
2023-01-02 01:15:00,25.9,90.0,0.0,30.99,0.0,0.0,0.0
2023-01-02 01:30:00,22.3,90.0,0.0,31.79,0.0,0.0,0.0
2023-01-02 01:45:00,29.4,90.0,0.0,30.73,0.0,0.0,0.0
2023-01-02 02:00:00,31.1,90.0,0.0,28.92,0.0,0.0,0.0
2023-01-02 02:15:00,29.9,90.0,0.0,31.03,0.0,0.0,0.0
2023-01-02 02:30:00,30.3,90.0,0.0,19.08552044509533,0.0,0.0,0.0
2023-01-02 02:45:00,31.7,90.0,0.0,30.92,0.0,0.0,0.0
2023-01-02 03:00:00,27.8,90.0,0.0,29.84,0.0,0.0,0.0
2023-01-02 03:15:00,28.3,90.0,0.0,30.14,0.0,0.0,0.0
2023-01-02 03:30:00,30.7,90.0,0.0,29.81,0.0,0.0,0.0
2023-01-02 03:45:00,30.6,90.0,0.0,30.61,0.0,0.0,0.0
2023-01-02 04:00:00,31.5,90.0,0.0,29.96,0.0,0.0,0.0
2023-01-02 04:15:00,30.4,90.0,0.0,13.605124945180345,0.0,0.0,0.0
2023-01-02 04:30:00,31.6,90.0,0.0,29.0,0.0,0.0,0.0
2023-01-02 04:45:00,31.8,90.0,0.0,30.05,0.0,0.0,0.0
2023-01-02 05:00:00,30.6,90.0,0.0,29.78,0.0,0.0,0.0
2023-01-02 05:15:00,33.2,90.0,0.0,29.84,0.0,0.0,0.0
2023-01-02 05:30:00,30.4,90.0,0.0,30.66,0.0,0.0,0.0
2023-01-02 05:45:00,33.0,90.0,0.0,30.03,0.0,0.0,0.0
2023-01-02 06:00:00,33.4,90.0,-62.6,29.71,0.0,0.0,0.0
2023-01-02 06:15:00,33.4,90.0,-57.4,28.06,0.0,0.0,0.0
2023-01-02 06:30:00,34.5,90.0,25.8,29.49,0.24,7.0,0.002
2023-01-02 06:45:00,33.9,90.0,131.2,29.02,1.22,35.4,0.009
2023-01-02 07:00:00,31.1,90.0,36.0,29.85,0.33,9.7,0.002
2023-01-02 07:15:00,32.8,90.0,203.5,29.85,1.84,54.9,0.014
2023-01-02 07:30:00,34.5,90.0,256.3,29.53,2.34,69.2,0.017
2023-01-02 07:45:00,32.8,90.0,329.2,30.07,2.96,88.9,0.022
2023-01-02 08:00:00,32.6,90.0,229.8,29.04,2.14,62.0,0.016
2023-01-02 08:15:00,31.1,90.0,297.2,30.41,2.64,80.2,0.02
2023-01-02 08:30:00,33.4,90.0,396.7,30.24,3.54,107.1,0.027
2023-01-02 08:45:00,30.7,90.0,336.6,29.99,3.03,90.9,0.023
2023-01-02 09:00:00,32.8,90.0,560.0,29.75,5.08,151.2,0.038
2023-01-02 09:15:00,29.9,90.0,520.9,30.37,4.63,140.6,0.035
2023-01-02 09:30:00,29.4,90.0,488.7,29.79,4.43,131.9,0.033
2023-01-02 09:45:00,32.0,90.0,545.4,29.9,4.92,147.2,0.037
2023-01-02 10:00:00,27.0,90.0,605.3,30.92,5.29,163.4,0.041
2023-01-02 10:15:00,30.4,90.0,650.8,29.63,5.93,175.7,0.044
2023-01-02 10:30:00,29.9,90.0,722.8,30.11,6.48,195.2,0.049
2023-01-02 10:45:00,28.1,90.0,685.9,30.88,6.0,185.2,0.046
2023-01-02 11:00:00,26.0,90.0,777.0,29.85,7.03,209.8,0.052
2023-01-02 11:15:00,24.2,90.0,851.9,31.63,7.27,230.0,0.058
2023-01-02 11:30:00,25.1,90.0,731.7,30.49,6.48,197.5,0.049
2023-01-02 11:45:00,24.9,90.0,763.6,31.32,6.58,206.2,0.052
2023-01-02 12:00:00,22.6,90.0,735.4,41.84803391137724,4.08056071801545,198.6,0.05
2023-01-02 12:15:00,24.0,90.0,771.8,31.35,6.65,208.4,0.052
2023-01-02 12:30:00,24.4,90.0,748.9,31.69,6.38,202.2,0.051
2023-01-02 12:45:00,25.6,90.0,826.6,30.23,7.38,223.2,0.056
2023-01-02 13:00:00,20.8,90.0,865.4,30.71,7.61,233.7,0.058
2023-01-02 13:15:00,22.2,90.0,688.2,30.47,6.1,185.8,0.046
2023-01-02 13:30:00,25.3,90.0,759.7,30.35,6.76,205.1,0.051
2023-01-02 13:45:00,23.6,90.0,630.9,30.85,5.52,170.3,0.043
2023-01-02 14:00:00,21.0,90.0,706.5,31.53,6.05,190.8,0.048
2023-01-02 14:15:00,22.3,90.0,647.7,19.26771001873812,6.175454085589921,174.9,0.044
2023-01-02 14:30:00,23.4,90.0,586.9,31.83,4.98,158.5,0.04
2023-01-02 14:45:00,22.1,90.0,442.2,30.84,3.87,119.4,0.03
2023-01-02 15:00:00,24.2,90.0,463.7,30.04,4.17,125.2,0.031
2023-01-02 15:15:00,19.9,90.0,395.3,32.13,3.32,106.7,0.027
2023-01-02 15:30:00,16.9,90.0,459.4,31.46,3.94,124.0,0.031
2023-01-02 15:45:00,22.0,90.0,381.4,49.82437860455424,2.8670707561726534,103.0,0.026
2023-01-02 16:00:00,17.9,90.0,234.6,31.47,2.01,63.3,0.016
2023-01-02 16:15:00,18.0,90.0,213.0,31.8,1.81,57.5,0.014
2023-01-02 16:30:00,21.1,90.0,203.2,31.76,1.73,54.9,0.014
2023-01-02 16:45:00,17.1,90.0,223.5,31.52,1.91,60.4,0.015
2023-01-02 17:00:00,16.7,90.0,89.0,32.2,0.75,24.0,0.006
2023-01-02 17:15:00,17.2,90.0,92.7,31.42,0.8,25.0,0.006
2023-01-02 17:30:00,18.3,90.0,142.5,30.71,1.25,38.5,0.01
2023-01-02 17:45:00,16.9,90.0,-68.5,31.57,0.0,0.0,0.0
2023-01-02 18:00:00,18.2,90.0,-40.2,30.62,0.0,0.0,0.0
2023-01-02 18:15:00,15.2,90.0,0.0,31.99,0.0,0.0,0.0
2023-01-02 18:30:00,15.0,90.0,0.0,31.22,0.0,0.0,0.0
2023-01-02 18:45:00,17.8,90.0,0.0,31.75,0.0,0.0,0.0
2023-01-02 19:00:00,21.3,90.0,0.0,31.81,0.0,0.0,0.0
2023-01-02 19:15:00,20.2,90.0,0.0,31.35,0.0,0.0,0.0
2023-01-02 19:30:00,18.1,90.0,0.0,31.64,0.0,0.0,0.0
2023-01-02 19:45:00,15.0,90.0,0.0,31.26,0.0,0.0,0.0
2023-01-02 20:00:00,19.0,90.0,0.0,30.3,0.0,0.0,0.0
2023-01-02 20:15:00,16.6,90.0,0.0,31.9,0.0,0.0,0.0
2023-01-02 20:30:00,20.0,90.0,0.0,32.02,0.0,0.0,0.0
2023-01-02 20:45:00,18.0,90.0,0.0,31.3,0.0,0.0,0.0
2023-01-02 21:00:00,23.1,90.0,0.0,31.11,0.0,0.0,0.0
2023-01-02 21:15:00,20.3,90.0,0.0,30.92,0.0,0.0,0.0
2023-01-02 21:30:00,17.1,90.0,0.0,31.61,0.0,0.0,0.0
2023-01-02 21:45:00,19.8,90.0,0.0,31.35,0.0,0.0,0.0
2023-01-02 22:00:00,24.2,90.0,0.0,30.9,0.0,0.0,0.0
2023-01-02 22:15:00,22.0,90.0,0.0,31.34,0.0,0.0,0.0
2023-01-02 22:30:00,21.2,90.0,0.0,30.37,0.0,0.0,0.0
2023-01-02 22:45:00,19.7,90.0,0.0,31.73,0.0,0.0,0.0
2023-01-02 23:00:00,23.8,90.0,0.0,31.4,0.0,0.0,0.0
2023-01-02 23:15:00,25.8,90.0,0.0,31.01,0.0,0.0,0.0
2023-01-02 23:30:00,23.6,90.0,0.0,30.67,0.0,0.0,0.0
2023-01-02 23:45:00,22.0,90.0,0.0,31.34,0.0,0.0,0.0
2023-01-03 00:00:00,29.9,90.0,0.0,30.31,0.0,0.0,0.0
2023-01-03 00:15:00,28.6,90.0,0.0,30.61,0.0,0.0,0.0
2023-01-03 00:30:00,23.6,90.0,0.0,31.56,0.0,0.0,0.0
2023-01-03 00:45:00,26.3,90.0,0.0,30.31,0.0,0.0,0.0
2023-01-03 01:00:00,27.4,90.0,0.0,30.2,0.0,0.0,0.0
2023-01-03 01:15:00,25.8,90.0,0.0,14.098122511976788,0.0,0.0,0.0
2023-01-03 01:30:00,29.2,90.0,0.0,30.43,0.0,0.0,0.0
2023-01-03 01:45:00,28.7,90.0,0.0,30.61,0.0,0.0,0.0
2023-01-03 02:00:00,28.5,90.0,0.0,15.76405914017289,0.0,0.0,0.0
2023-01-03 02:15:00,28.8,90.0,0.0,31.06,0.0,0.0,0.0
2023-01-03 02:30:00,28.5,90.0,0.0,29.87,0.0,0.0,0.0
2023-01-03 02:45:00,26.5,90.0,0.0,29.65,0.0,0.0,0.0
2023-01-03 03:00:00,30.8,90.0,0.0,29.56,0.0,0.0,0.0
2023-01-03 03:15:00,30.9,90.0,0.0,30.07,0.0,0.0,0.0
2023-01-03 03:30:00,30.5,90.0,0.0,29.41,0.0,0.0,0.0
2023-01-03 03:45:00,30.0,90.0,0.0,30.16,0.0,0.0,0.0
2023-01-03 04:00:00,30.8,90.0,0.0,30.46,0.0,0.0,0.0
2023-01-03 04:15:00,31.5,90.0,0.0,29.54,0.0,0.0,0.0
2023-01-03 04:30:00,32.4,90.0,0.0,30.44,0.0,0.0,0.0
2023-01-03 04:45:00,32.8,90.0,0.0,29.79,0.0,0.0,0.0
2023-01-03 05:00:00,34.4,90.0,0.0,29.3,0.0,0.0,0.0
2023-01-03 05:15:00,29.6,90.0,0.0,29.15,0.0,0.0,0.0
2023-01-03 05:30:00,34.8,90.0,0.0,29.36,0.0,0.0,0.0
2023-01-03 05:45:00,36.8,90.0,0.0,29.16,0.0,0.0,0.0
2023-01-03 06:00:00,32.9,90.0,-70.5,29.95,0.0,0.0,0.0
2023-01-03 06:15:00,31.3,90.0,104.2,30.27,0.93,28.1,0.007
2023-01-03 06:30:00,34.1,90.0,60.2,23.68911766146152,0.6105823070961625,16.3,0.004
2023-01-03 06:45:00,32.3,90.0,34.4,30.03,0.31,9.3,0.002
2023-01-03 07:00:00,32.2,90.0,153.8,30.05,1.38,41.5,0.01
2023-01-03 07:15:00,32.1,90.0,145.0,29.62,1.32,39.1,0.01
2023-01-03 07:30:00,33.9,90.0,238.6,29.42,2.19,64.4,0.016
2023-01-03 07:45:00,32.1,90.0,200.8,30.26,1.79,54.2,0.014
2023-01-03 08:00:00,32.9,90.0,323.4,28.52,3.06,87.3,0.022
2023-01-03 08:15:00,33.4,90.0,259.7,30.26,2.32,70.1,0.018
2023-01-03 08:30:00,34.2,90.0,297.9,30.73,2.62,80.4,0.02
2023-01-03 08:45:00,33.6,90.0,406.2,29.39,3.73,109.7,0.027
2023-01-03 09:00:00,34.2,90.0,482.8,30.25,4.31,130.3,0.033
2023-01-03 09:15:00,29.4,90.0,535.2,30.48,4.74,144.5,0.036
2023-01-03 09:30:00,32.0,90.0,529.1,30.51,4.68,142.9,0.036
2023-01-03 09:45:00,31.2,90.0,629.3,30.01,5.66,169.9,0.042
2023-01-03 10:00:00,32.5,90.0,684.1,29.87,6.18,184.7,0.046
2023-01-03 10:15:00,28.3,90.0,692.2,30.23,6.18,186.9,0.047
2023-01-03 10:30:00,31.6,90.0,751.2,33.672287500043744,5.923603974368287,202.8,0.051
2023-01-03 10:45:00,30.5,90.0,729.2,29.82,6.6,196.9,0.049
2023-01-03 11:00:00,26.9,90.0,752.7,30.24,6.72,203.2,0.051
2023-01-03 11:15:00,27.0,90.0,837.9,30.22,7.49,226.2,0.057
2023-01-03 11:30:00,28.0,90.0,722.4,30.51,6.39,195.1,0.049
2023-01-03 11:45:00,24.1,90.0,801.6,31.49,6.87,216.4,0.054
2023-01-03 12:00:00,25.6,90.0,782.2,30.0,7.04,211.2,0.053
2023-01-03 12:15:00,24.4,90.0,775.3,32.0,6.54,209.3,0.052
2023-01-03 12:30:00,23.6,90.0,843.7,30.96,7.36,227.8,0.057
2023-01-03 12:45:00,26.5,90.0,759.2,31.04,6.6,205.0,0.051
2023-01-03 13:00:00,22.1,90.0,742.3,32.04,6.26,200.4,0.05
2023-01-03 13:15:00,21.0,90.0,749.7,31.83,6.36,202.4,0.051
2023-01-03 13:30:00,25.9,90.0,645.4,31.74,5.49,174.3,0.044
2023-01-03 13:45:00,20.2,90.0,665.0,31.48,5.7,179.5,0.045
2023-01-03 14:00:00,24.9,90.0,702.3,30.57,6.2,189.6,0.047
2023-01-03 14:15:00,19.2,90.0,595.4,32.2,4.99,160.8,0.04
2023-01-03 14:30:00,27.3,90.0,621.0,31.46,5.33,167.7,0.042
2023-01-03 14:45:00,20.2,90.0,502.7,31.56,4.3,135.7,0.034
2023-01-03 15:00:00,18.6,90.0,495.6,32.33,4.14,133.8,0.033
2023-01-03 15:15:00,16.4,90.0,363.0,31.58,3.1,98.0,0.025
2023-01-03 15:30:00,20.5,90.0,357.9,31.87,3.03,96.6,0.024
2023-01-03 15:45:00,19.5,90.0,376.4,31.36,3.24,101.6,0.025
2023-01-03 16:00:00,18.2,90.0,297.4,31.13,2.58,80.3,0.02
2023-01-03 16:15:00,17.3,90.0,163.0,30.94,1.42,44.0,0.011
2023-01-03 16:30:00,16.1,90.0,244.5,31.96,2.07,66.0,0.017
2023-01-03 16:45:00,19.6,90.0,274.4,43.08654256002527,1.1060181606070842,74.1,0.019
2023-01-03 17:00:00,20.6,90.0,-9.8,30.35,0.0,0.0,0.0
2023-01-03 17:15:00,22.8,90.0,194.3,31.22,1.68,52.5,0.013
2023-01-03 17:30:00,15.9,90.0,-8.9,31.07,0.0,0.0,0.0
2023-01-03 17:45:00,15.8,90.0,51.2,31.64,0.44,13.8,0.003
2023-01-03 18:00:00,15.1,90.0,-2.3,31.39,0.0,0.0,0.0
2023-01-03 18:15:00,15.0,90.0,0.0,31.32,0.0,0.0,0.0
2023-01-03 18:30:00,17.0,90.0,0.0,31.78,0.0,0.0,0.0
2023-01-03 18:45:00,16.7,90.0,0.0,32.34,0.0,0.0,0.0
2023-01-03 19:00:00,15.7,90.0,0.0,32.45,0.0,0.0,0.0
2023-01-03 19:15:00,15.0,90.0,0.0,25.859597007859694,0.0,0.0,0.0
2023-01-03 19:30:00,18.7,90.0,0.0,31.69,0.0,0.0,0.0
2023-01-03 19:45:00,18.7,90.0,0.0,32.02,0.0,0.0,0.0
2023-01-03 20:00:00,16.7,90.0,0.0,32.05,0.0,0.0,0.0
2023-01-03 20:15:00,19.2,90.0,0.0,31.14,0.0,0.0,0.0
2023-01-03 20:30:00,16.6,90.0,0.0,32.29,0.0,0.0,0.0
2023-01-03 20:45:00,16.4,90.0,0.0,31.74,0.0,0.0,0.0
2023-01-03 21:00:00,19.8,90.0,0.0,31.34,0.0,0.0,0.0
2023-01-03 21:15:00,19.7,90.0,0.0,30.66,0.0,0.0,0.0
2023-01-03 21:30:00,21.4,90.0,0.0,31.64,0.0,0.0,0.0
2023-01-03 21:45:00,17.5,90.0,0.0,31.2,0.0,0.0,0.0
2023-01-03 22:00:00,22.3,90.0,0.0,31.92,0.0,0.0,0.0
2023-01-03 22:15:00,19.8,90.0,0.0,30.78,0.0,0.0,0.0
2023-01-03 22:30:00,21.2,90.0,0.0,30.83,0.0,0.0,0.0
2023-01-03 22:45:00,20.2,90.0,0.0,31.79,0.0,0.0,0.0
2023-01-03 23:00:00,22.0,90.0,0.0,31.09,0.0,0.0,0.0
2023-01-03 23:15:00,22.1,90.0,0.0,31.01,0.0,0.0,0.0
2023-01-03 23:30:00,22.7,90.0,0.0,31.35,0.0,0.0,0.0
2023-01-03 23:45:00,24.4,90.0,0.0,29.91,0.0,0.0,0.0
2023-01-04 00:00:00,27.0,89.9,0.0,30.95,0.0,0.0,0.0
2023-01-04 00:15:00,27.2,89.9,0.0,30.36,0.0,0.0,0.0
2023-01-04 00:30:00,24.1,89.9,0.0,30.07,0.0,0.0,0.0
2023-01-04 00:45:00,30.1,89.9,0.0,30.79,0.0,0.0,0.0
2023-01-04 01:00:00,28.7,89.9,0.0,30.31,0.0,0.0,0.0
2023-01-04 01:15:00,27.9,89.9,0.0,30.49,0.0,0.0,0.0
2023-01-04 01:30:00,23.9,89.9,0.0,31.95,0.0,0.0,0.0
2023-01-04 01:45:00,31.8,89.9,0.0,30.03,0.0,0.0,0.0
2023-01-04 02:00:00,27.5,89.9,0.0,30.84,0.0,0.0,0.0
2023-01-04 02:15:00,26.6,89.9,0.0,30.79,0.0,0.0,0.0
2023-01-04 02:30:00,33.9,89.9,0.0,29.88,0.0,0.0,0.0
2023-01-04 02:45:00,27.7,89.9,0.0,29.7,0.0,0.0,0.0
2023-01-04 03:00:00,32.4,89.9,0.0,29.83,0.0,0.0,0.0
2023-01-04 03:15:00,35.1,89.9,0.0,29.27,0.0,0.0,0.0
2023-01-04 03:30:00,29.0,89.9,0.0,30.53,0.0,0.0,0.0
2023-01-04 03:45:00,29.5,89.9,0.0,29.73,0.0,0.0,0.0
2023-01-04 04:00:00,32.3,89.9,0.0,29.64,0.0,0.0,0.0
2023-01-04 04:15:00,34.2,89.9,0.0,43.34309925823376,0.0,0.0,0.0
2023-01-04 04:30:00,31.9,89.9,0.0,28.92,0.0,0.0,0.0
2023-01-04 04:45:00,32.5,89.9,0.0,28.61,0.0,0.0,0.0
2023-01-04 05:00:00,29.1,89.9,0.0,30.48,0.0,0.0,0.0
2023-01-04 05:15:00,33.4,89.9,0.0,30.31,0.0,0.0,0.0
2023-01-04 05:30:00,37.2,89.9,0.0,29.56,0.0,0.0,0.0
2023-01-04 05:45:00,31.5,89.9,0.0,29.95,0.0,0.0,0.0
2023-01-04 06:00:00,33.6,89.9,23.7,28.38,0.23,6.4,0.002
2023-01-04 06:15:00,34.0,89.9,96.5,29.52,0.88,26.1,0.007
2023-01-04 06:30:00,33.2,89.9,-4.1,30.03,0.0,0.0,0.0
2023-01-04 06:45:00,34.6,89.9,-29.2,29.21,0.0,0.0,0.0
2023-01-04 07:00:00,37.4,89.9,117.6,28.84,1.1,31.8,0.008
2023-01-04 07:15:00,32.5,89.9,152.6,30.27,1.36,41.2,0.01
2023-01-04 07:30:00,30.8,89.9,122.8,30.86,1.07,33.1,0.008
2023-01-04 07:45:00,35.8,89.9,190.8,30.19,1.71,51.5,0.013
2023-01-04 08:00:00,31.1,89.9,249.1,28.73,2.34,67.2,0.017
2023-01-04 08:15:00,28.9,89.9,353.8,30.1,3.17,95.5,0.024
2023-01-04 08:30:00,28.9,89.9,356.1,30.75,3.13,96.1,0.024
2023-01-04 08:45:00,32.7,89.9,419.9,30.09,3.77,113.4,0.028
2023-01-04 09:00:00,27.3,89.9,457.3,30.68,4.02,123.5,0.031
2023-01-04 09:15:00,33.3,89.9,480.1,29.56,4.38,129.6,0.032
2023-01-04 09:30:00,34.0,89.9,638.6,30.3,5.69,172.4,0.043
2023-01-04 09:45:00,34.1,89.9,622.3,29.99,5.6,168.0,0.042
2023-01-04 10:00:00,29.9,89.9,492.9,30.79,4.32,133.1,0.033
2023-01-04 10:15:00,25.7,89.9,699.8,30.95,6.1,188.9,0.047
2023-01-04 10:30:00,29.6,89.9,763.6,30.14,6.84,206.2,0.052
2023-01-04 10:45:00,32.1,89.9,768.3,29.71,6.98,207.4,0.052
2023-01-04 11:00:00,30.2,89.9,736.1,29.86,6.66,198.7,0.05
2023-01-04 11:15:00,26.0,89.9,809.6,31.0,7.05,218.6,0.055
2023-01-04 11:30:00,29.5,89.9,801.6,31.46,6.88,216.4,0.054
2023-01-04 11:45:00,25.4,89.9,839.7,30.35,7.47,226.7,0.057
