date,temperature,cloud_cover,rain_probability,solar_radiation,panel_efficiency,power_generated,power_consumed,fault_detected
2023-01-22,23.60702901002073,30.782685837210895,29.21603498303827,692.1731416278911,87.9,0.5105435488727603,3.9978010744716443,0
2023-01-23,22.807636774500523,35.412506944608616,28.250808255423955,645.8749305539137,87.8,0.5506077798161808,3.6278130214601623,0
2023-01-24,19.717955139129938,44.46406514107146,25.11273896548198,555.3593485892853,87.7,0.4487175673433894,5.984524842323338,0
2023-01-25,21.769629373481205,29.77875478428082,29.07637600138322,702.2124521571917,87.6,0.6159347116789632,4.970059303250102,0
2023-01-26,19.367859404094666,42.078540880003374,15.497814085382126,579.2145911999662,87.5,0.49036352195040916,3.313532867453553,0
2023-01-27,24.044268886606424,39.78188136981615,13.05628042080464,602.1811863018385,87.4,0.5488969568803318,6.4975118394916755,0
2023-01-28,22.70859041362769,38.01719379459523,16.748969376960645,619.8280620540477,87.3,0.5789569001038265,6.447710191842706,0
2023-01-29,23.023315139449217,41.05740832074619,18.771738992682877,589.425916792538,87.2,0.5955184249199722,6.39793981929862,0
2023-01-30,23.559889285097075,47.586167737670394,24.90052412603292,524.1383226232961,87.1,0.4814131862816171,5.6250769887434755,0
2023-01-31,23.967333112792588,25.609142881422947,28.224977235788337,743.9085711857705,87.0,0.5730737436160604,3.598293552985796,0
2023-02-01,23.528594934519738,36.36567878622249,10.467758330822658,636.3432121377751,86.9,0.5313567225006068,5.025715968456208,0
2023-02-02,20.410522146071383,31.225748644491322,26.03730887677313,687.7425135550867,86.8,0.6273235442117958,4.60275163518909,0
2023-02-03,20.399766831868284,28.989566907579764,12.977568775344047,710.1043309242024,86.7,0.6101449560590244,5.313496015264518,1
2023-02-04,22.68027175083748,45.732427925646405,24.54537209172507,542.675720743536,86.6,0.38487374734125585,6.539072480409384,0
2023-02-05,18.45238735273317,35.97388339506847,20.562044247841477,640.2611660493154,86.5,0.6248495172207714,5.122693059455633,0
2023-02-06,20.157426231129136,32.94988976604064,11.522095214275897,670.5011023395936,86.4,0.5907288297807776,4.279889219660978,0
2023-02-07,20.475632215218,26.106632625024552,18.70323666081302,738.9336737497545,86.3,0.5566209140824463,4.192310316018302,0
2023-02-08,18.321185037033906,23.12392850702688,25.426388314675478,768.7607149297312,86.2,0.5675846491498361,5.588841805454945,0
2023-02-09,24.89943171439315,39.55058738248542,28.114873428293375,604.4941261751458,86.1,0.465631327418557,3.797863527519973,0
2023-02-10,18.288071107928005,37.27440162754734,19.02669124300604,627.2559837245266,86.0,0.6219032817025675,2.8897410945181923,0
2023-02-11,23.57272887968209,38.77762388268434,25.248181685835142,612.2237611731567,85.9,0.5455033979334621,6.262518073244205,0
2023-02-12,19.17076531867624,20.41655376124841,14.283093675612317,795.8344623875158,85.8,0.6615203658937234,3.7586925178426274,0
2023-02-13,22.93125020602717,31.90737586353616,25.888678879257085,680.9262413646384,85.7,0.6013548124543204,3.596384555838801,0
2023-02-14,24.533719181897933,34.93594387469766,24.50133914092418,650.6405612530235,85.6,0.4694736915939054,5.830362842046184,0
2023-02-15,21.96347465560909,46.09500086078138,19.61061981558709,539.0499913921863,85.5,0.5402361264135502,4.982367331675221,1
2023-02-16,21.216841529524032,32.27106060395125,11.738854875063494,677.2893939604876,85.4,0.4947430896301914,3.2600154575881466,0
2023-02-17,24.208939427064355,48.0149964513368,20.240260466057578,519.850035486632,85.3,0.4162150917674673,3.606836499065136,0
2023-02-18,23.460543341915486,20.996460420517177,21.337558580035754,790.0353957948283,85.2,0.6642973604807794,5.382636037845809,0
2023-02-19,24.80070100176951,40.82486882487173,28.001525236241033,591.7513117512827,85.1,0.4921199042526578,7.114165621426708,0
2023-02-20,23.4440522070433,27.225319824129887,29.700958046314973,727.7468017587012,85.0,0.5799662491774914,5.495962866430415,0
2023-02-21,20.484541006366634,39.5442316773735,12.744151225094543,604.5576832262649,84.9,0.5543789852991357,3.056007003899478,0
2023-02-22,23.18451322135147,34.570210578805,17.448921907013936,654.2978942119499,84.8,0.48906599728394834,4.89303828121226,0
2023-02-23,18.391073616359886,37.59288017947037,26.008380199372265,624.0711982052962,84.7,0.5756011049450547,5.62388412992698,0
2023-02-24,24.535490492257242,26.869012593067968,19.018280525347997,731.3098740693202,84.6,0.6629039456277145,5.068667343175686,0
2023-02-25,24.777379807921996,43.035749633306295,15.376285536448504,569.642503666937,84.5,0.4259794692463213,5.9825098949489,0
2023-02-26,24.48575371797532,28.742763078201666,20.12539382574176,712.5723692179832,84.4,0.7143494817144556,3.97820441886763,0
2023-02-27,24.27599257039637,39.53359074558746,27.398186569797318,604.6640925441253,84.3,0.4550170955261549,3.220754442809689,0
2023-02-28,23.719432764361123,27.889409591052075,19.033599912383146,721.1059040894792,84.2,0.5411873019428779,5.195395493413514,0
2023-03-01,31.228774149664908,22.375029396797075,9.947646331216465,776.2497060320293,84.1,0.7683273957054934,4.968018397676736,0
2023-03-02,31.202473072474,11.908224480210603,16.360901941582796,880.9177551978939,84.0,0.7155741367650041,3.639630626862979,0
2023-03-03,31.49871307925644,16.77887026232938,6.587053706691021,832.2112973767062,83.9,0.6333196295335866,3.5820325381325313,0
2023-03-04,26.138199129140542,10.81229856392807,6.12245538364124,891.8770143607193,83.8,0.8101525248589719,4.022684078764565,0
2023-03-05,31.550788755585202,28.03242479378691,10.74342671557527,719.6757520621309,83.7,0.6027637595586115,6.087501680357043,0
2023-03-06,29.786084497964918,23.452419073919526,6.879665293868394,765.4758092608047,83.6,0.5231888142509012,5.1301355789311875,1
2023-03-07,31.972636071133945,28.964864109235656,14.556123568812465,710.3513589076434,83.5,0.590639365841456,6.1179919068577355,0
2023-03-08,26.40700477948616,16.253265605989178,8.322297727648591,837.4673439401082,83.4,0.5682528788877184,5.974268531965862,0
2023-03-09,31.57794985698102,26.54203597691614,12.035939375307624,734.5796402308387,83.3,0.5096582955172922,4.732310383913918,0
2023-03-10,24.89673036687328,25.507373791225753,7.2009132979691275,744.9262620877424,83.2,0.5967902297589298,3.6853730454307545,0
2023-03-11,28.875436591187373,17.676620057137498,10.284817862643855,823.2337994286249,83.1,0.599785229198506,4.4578897777507125,0
2023-03-12,29.462405008190007,15.589551714901868,12.354914601215842,844.1044828509814,83.0,0.7700330380364768,3.8726778377592286,0
2023-03-13,26.838550013255713,22.91607643088835,18.022936248756174,770.8392356911164,82.9,0.5823435660129456,4.4494658060289085,0
2023-03-14,25.061100308393264,23.21080620433024,7.614901962407849,767.8919379566977,82.8,0.6214182460651501,5.189476180343239,0
2023-03-15,31.3886386819716,12.820288529251707,16.828088509980184,871.7971147074829,82.7,0.6621007967631789,5.0187790386900275,0
2023-03-16,24.393231112744125,13.21434710149533,9.97533262008241,867.8565289850467,82.6,0.724753156831623,5.775504756030796,0
2023-03-17,25.637880989685577,17.68746469303725,16.75794298738402,823.1253530696275,82.5,0.5464434114561034,3.2024084154982613,0
2023-03-18,31.25398301926128,21.16955881171542,18.311222081855444,788.3044118828458,82.4,0.5337179261277005,5.123846394917629,0
2023-03-19,28.53110622228556,12.553397256783638,6.650796015057611,874.4660274321636,82.3,0.7388382843816134,5.701151917572339,1
2023-03-20,26.755076858942534,18.689254313690178,9.375697548850582,813.1074568630983,82.2,0.6857224367310102,5.407803470253543,0
2023-03-21,28.918096066357194,14.744082354245108,14.129543582883894,852.5591764575489,82.1,0.5966653521364239,3.2830468441835867,0
2023-03-22,26.29165473619197,26.312751876188493,15.046480523310994,736.8724812381151,82.0,0.5502109614411437,4.952680364501172,0
2023-03-23,27.348082083728606,14.191812046503756,19.36257826867493,858.0818795349624,81.9,0.6051752853061838,2.96908602292395,0
2023-03-24,24.789040450374657,15.672971615224984,12.606037141182785,843.2702838477502,81.8,0.6406654948998676,5.390594520347471,0
2023-03-25,31.69218173048148,24.529476409070604,17.18813011287014,754.705235909294,81.7,0.5097173724745709,4.921741492454636,0
2023-03-26,28.576558612897912,15.092707800911482,13.876936777299393,849.0729219908852,81.6,0.8133720453447579,5.469539303641373,0
2023-03-27,30.89855624871379,23.92489280769925,10.869165373762591,760.7510719230075,81.5,0.5396732748407671,6.263324359577739,0
2023-03-28,26.60591221065922,27.709719687565308,9.243453262834421,722.902803124347,81.4,0.4853827350758424,3.2602259536777587,0
2023-03-29,26.164253406409188,26.00701494076874,12.473201890179277,739.9298505923126,81.3,0.5186052471694763,4.886223082992606,0
2023-03-30,24.038033450293444,26.962566665670487,5.088968355496461,730.3743333432951,81.2,0.6381221057070623,5.812287120497457,0
2023-03-31,31.387572775950993,26.72903326218991,18.54444794867838,732.7096673781008,81.1,0.6811779583596606,3.764042990483091,0
2023-04-01,27.74020003955858,21.010294889640452,17.19467086119225,789.8970511035955,81.0,0.5550780069560848,5.192335520086568,0
2023-04-02,24.97507286612915,20.59767725144335,10.966718795013385,794.0232274855665,80.9,0.6079994167456874,6.1080377584923395,0
2023-04-03,27.29532740797377,20.245689785061174,11.59577607059494,797.5431021493882,80.8,0.7724185767597024,5.1640580201255375,0
2023-04-04,30.29119057254416,28.398903556132286,17.789236946756944,716.0109644386772,80.7,0.5076208294656425,3.8769714567264546,0
2023-04-05,29.824985311423763,27.350944990384896,10.540188529628205,726.4905500961511,80.6,0.6856934408603297,4.760787488738362,0
2023-04-06,28.50147682127242,12.438968169631398,17.244705330512023,875.6103183036861,80.5,0.7224434578240719,5.507339643240892,0
2023-04-07,26.57743558139828,22.84588815604423,9.557462021235743,771.5411184395577,80.4,0.7112798434543729,3.9232058215558347,0
2023-04-08,25.646360048247328,13.863281599531378,5.963863749002729,861.3671840046862,80.3,0.637588438552493,5.264927301846876,0
2023-04-09,24.711176693502434,24.47307589119997,12.965770467950252,755.2692410880003,80.2,0.48590006410271647,7.057664449014937,0
2023-04-10,28.946090068092154,29.13142774604825,19.004603014339466,708.6857225395175,80.1,0.6314633803808016,5.684516822410975,1
2023-04-11,30.926922707900655,15.229509551339415,19.658210962061034,847.7049044866059,80.0,0.6808773385680457,6.078087644919692,0
2023-04-12,28.255880833962497,24.00381152256492,15.195238765051977,759.9618847743508,79.9,0.49474842307466194,4.780622131661471,0
2023-04-13,28.40709998850295,18.05467058559662,14.152319379238063,819.4532941440337,79.8,0.7304820137512804,4.158097918031781,0
2023-04-14,30.238048786378453,22.628908665898766,15.836989042689481,773.7109133410123,79.7,0.6451748311810923,3.4715545825932987,0
2023-04-15,27.971474655739485,10.755109963844415,10.156531666200683,892.4489003615558,79.6,0.711915860768525,6.404629050903882,0
2023-04-16,29.04417947198126,14.756603122897602,15.49555915167376,852.433968771024,79.5,0.7144447085578935,4.741615661189482,0
2023-04-17,30.296350515483756,14.375243014847186,16.150792873345598,856.2475698515282,79.4,0.5839894610309802,4.638768669880463,0
2023-04-18,31.416708964033916,14.833466243101297,6.304214047702196,851.665337568987,79.3,0.5977534815922704,5.979308192041759,0
2023-04-19,27.645850851376572,27.529212224655378,17.953903535499297,724.7078777534462,79.2,0.6595853764315911,5.626714258886567,0
2023-04-20,31.433500598411246,22.91164087781184,5.0100089140977575,770.8835912218816,79.1,0.6652198992603519,6.022405089923098,0
2023-04-21,24.53177623888088,19.85880999427532,16.855135827657797,801.4119000572468,79.0,0.5213864377513047,3.5884854238377613,0
2023-04-22,25.54348277549807,12.44164909679956,10.289864010012966,875.5835090320045,78.9,0.8245480822423171,5.7525670776347555,0
2023-04-23,28.01624100231733,26.489728819468787,7.423709886344678,735.1027118053122,78.8,0.6566563783269707,5.961015677684094,0
2023-04-24,28.878352620739438,27.72175933639987,8.36780538591293,722.7824066360014,78.7,0.468856456218441,5.236815554927192,0
2023-04-25,31.228177647360116,11.314956031496084,17.201231478631335,886.8504396850392,78.6,0.6813528506753777,3.320462591104553,0
2023-04-26,28.307761288178153,12.59295826291375,11.832635293364152,874.0704173708624,78.5,0.6102372936974959,5.27134657794549,0
2023-04-27,28.791297967433387,20.035537180954364,19.901284637284583,799.6446281904564,78.4,0.6210343514848972,3.2939200650427103,0
2023-04-28,28.818005737766747,20.68833552637024,11.544838904792664,793.1166447362976,78.3,0.6920439517257763,5.8948294944494055,0
2023-04-29,24.911138684698862,18.2995905746229,9.24435224290671,817.004094253771,78.2,0.5975593588773714,6.6617993134391424,0
2023-04-30,27.969915041332953,18.31550005059408,19.2487700733162,816.8449994940592,78.1,0.6987875299939228,4.971675368109854,0
2023-05-01,27.489121333625015,23.032973935917866,9.156247867282403,769.6702606408213,78.0,0.6179396596117146,3.6429260038225992,0
2023-05-02,30.888000247642175,18.146777793230235,12.941467559547693,818.5322220676976,77.9,0.7249492558837969,5.629582746114013,0
2023-05-03,27.951390594781124,10.431190204987505,8.73263114302455,895.688097950125,77.8,0.7468472725710321,5.512878229866339,0
2023-05-04,26.9855463913133,29.884586768102356,19.190748860392652,701.1541323189765,77.7,0.5976315676091107,6.0786709481592975,0
2023-05-05,27.748381611111558,12.914028245816445,14.159738616972005,870.8597175418356,77.6,0.6458732658032814,4.250798996622443,0
2023-05-06,27.295048470561866,28.17687684930709,5.433390009496128,718.2312315069291,77.5,0.6577392676472268,4.700420246097503,0
2023-05-07,29.218320061087862,29.185676363535325,18.924486861852387,708.1432363646467,77.4,0.5278236359497009,5.338000341427266,0
2023-05-08,30.743750661798753,20.042312974947105,18.364275673678804,799.5768702505289,77.3,0.6282620188437106,2.9769757118387674,0
2023-05-09,29.404869250839873,19.270834097380202,18.642589140268218,807.2916590261981,77.2,0.7464000084911506,4.984395187792677,0
2023-05-10,26.228693074746044,19.350586689984674,17.529365862729236,806.4941331001532,77.1,0.6053395731402567,5.756333646194539,0
2023-05-11,29.17886333508933,28.838473131303914,14.129514306308225,711.6152686869608,77.0,0.6564155568959497,3.559158227022787,0
2023-05-12,24.74145114752193,11.935203323035468,15.97285323260698,880.6479667696453,76.9,0.68841320731047,3.31201068394968,0
2023-05-13,29.381811241093434,22.31877595232728,18.95711628118992,776.8122404767273,76.8,0.5544037768941008,7.515501672349405,0
2023-05-14,31.314047189021416,11.644902067597654,14.01301143965409,883.5509793240235,76.7,0.8014588847116227,4.609950697848917,0
2023-05-15,29.722498788485915,27.430032187984146,5.998398536617246,725.6996781201585,76.6,0.6123753158565235,6.282338694611468,0
2023-05-16,27.45471586836137,22.433724022110212,18.951421711652706,775.6627597788979,76.5,0.49798994071021985,5.7649961879931855,0
2023-05-17,29.328940902965606,22.97938447189147,10.472598212615992,770.2061552810852,76.4,0.5653546868827849,3.7812011599650015,0
2023-05-18,31.32271528449064,27.78809434905567,9.434978482969065,722.1190565094433,76.3,0.4927950641220253,4.30266384266192,0
2023-05-19,26.45711828484886,16.869434743539617,14.941125254047895,831.3056525646039,76.2,0.6326250961428267,3.3511652496720363,0
2023-05-20,31.405118632928673,10.861290004656762,9.527049621765403,891.3870999534323,76.1,0.7362440754343068,6.161063381863699,0
2023-05-21,27.091994303638476,27.246511116320107,5.213189710375031,727.5348888367989,76.0,0.6498679003650731,7.295732213240579,0
2023-05-22,27.229735640144295,17.37228102312534,5.974405560789496,826.2771897687467,75.9,0.5327483791798006,4.256745753189896,0
2023-05-23,25.32571736439845,25.390664054466818,14.280207321569593,746.0933594553319,75.8,0.4917799855521055,4.849179093446231,0
2023-05-24,28.77898712776747,26.902021876302854,12.652303141147508,730.9797812369713,75.7,0.4657207733974102,4.255463174999077,0
2023-05-25,30.25125194327354,20.04631733168101,10.902767287567844,799.5368266831899,75.6,0.5837181287236435,3.070516473197272,0
2023-05-26,29.49165023046487,13.975461051145006,17.151329786325874,860.24538948855,75.5,0.6008405441894723,4.266118019976358,0
2023-05-27,30.290847080209808,22.636176049263412,17.843995428321726,773.6382395073658,75.4,0.6236925148168869,3.592442511868967,0
2023-05-28,25.069128840884545,27.69146774186143,6.98476455507289,723.0853225813856,75.3,0.4733436995361353,5.433461939182741,0
2023-05-29,25.982993130814464,16.42461510028669,14.190563205582052,835.7538489971331,75.2,0.506183908842506,3.236227248567429,0
2023-05-30,31.221926798429404,21.366188486649524,11.452586412516752,786.3381151335047,75.1,0.5987130146297274,3.181863390537693,0
2023-05-31,28.652106153667603,21.58109136202937,11.143352465360685,784.1890863797063,75.0,0.596196361068969,3.2549219645726915,0
2023-06-01,34.58094848232282,68.68583441836036,51.6968926151698,313.1416558163964,74.9,0.21689964765137038,4.584532864735085,0
2023-06-02,28.05875213084352,84.10468904428919,64.84759622207595,200.0,74.8,0.12371049117896855,4.531016277351936,0
2023-06-03,31.704544154830735,81.69243507403553,62.71137047183156,200.0,74.7,0.13811727676946967,5.8894133343108095,0
2023-06-04,28.68306030598103,61.41593172093256,52.30993764256175,385.8406827906744,74.6,0.2541511058921607,4.545059196568323,0
2023-06-05,31.088060863188673,71.77144406796364,88.13311061207696,282.2855593203636,74.5,0.21424742512222497,5.775909649020496,0
2023-06-06,28.894987213518565,66.40191688090756,84.32343037972572,335.9808311909244,74.4,0.2829073563249671,3.6786590826508005,0
2023-06-07,32.35517657051724,69.17594112837232,60.04267001806512,308.2405887162768,74.3,0.2330629831624781,5.081257992004851,0
2023-06-08,28.841825508517427,69.45103431404783,51.829234389085585,305.4896568595217,74.2,0.20560025163708456,3.4874045124024136,0
2023-06-09,29.972288906414608,87.93887109023058,56.590764331132625,200.0,74.1,0.1602348139285318,4.468653452496995,0
2023-06-10,30.781616585837693,78.00160923556686,50.3381783183479,219.9839076443314,74.0,0.1809792688174875,7.056934732207682,0
2023-06-11,34.79488267082897,77.45669974272293,62.8182351956777,225.43300257277065,73.9,0.1906602747988202,5.622976109739231,0
2023-06-12,33.14344198625639,89.7026180541437,71.46893130115272,200.0,73.8,0.17565120622347488,3.3675738360375895,0
2023-06-13,30.569503600119255,62.26920437334199,69.41156917896188,377.3079562665801,73.7,0.2942931530537313,3.8211040203863935,0
2023-06-14,29.621190002010213,62.26805729051657,66.26620923978462,377.3194270948342,73.6,0.25653958701205887,5.472083602326754,0
2023-06-15,31.669446746952705,87.62227618087122,73.67625030883931,200.0,73.5,0.13771675209963694,5.847842710908293,0
2023-06-16,29.02683196331976,66.39076272424691,60.505052438464304,336.0923727575309,73.4,0.2031417199601251,5.026808175753823,0
2023-06-17,31.981808589251578,88.99525458338059,66.39859504818925,200.0,73.3,0.1659810971954739,3.932863789587314,0
2023-06-18,29.34895900059978,70.47528865809696,55.11514286481626,295.2471134190304,73.2,0.20760972659805554,4.052406987913996,0
2023-06-19,31.794861498301835,75.02874584794627,69.99752454938914,249.71254152053734,73.1,0.1479747614992837,3.616895252273506,0
2023-06-20,28.80236649893778,70.22077538320961,85.780779592861,297.7922461679039,73.0,0.21972397326959567,4.158623725556591,0
2023-06-21,34.35260208115028,85.12540971023199,64.61629095130286,200.0,72.9,0.12555843718835638,4.440641028883728,0
2023-06-22,31.748937604580718,79.52365332942236,69.78365162543695,204.76346670577638,72.8,0.16809574275155525,5.009946967152869,0
2023-06-23,29.25876942850338,66.33000363379604,53.2052365189759,336.6999636620396,72.7,0.23793614035949917,6.414113081786229,0
2023-06-24,32.54487642100047,70.66206038173551,81.5144155086008,293.3793961826449,72.6,0.24833609180312075,6.260821921527952,0
2023-06-25,33.645536356883184,66.44252581660695,88.89259367153474,335.57474183393055,72.5,0.27932192912537107,3.671127705880498,0
2023-06-26,30.12795249475221,83.38137768865943,84.06235662655135,200.0,72.4,0.15081151655443348,5.566583017112298,0
2023-06-27,30.25904620969811,79.1969046943894,67.62958181088777,208.03095305610597,72.3,0.15673509853442835,4.2001574781805004,0
2023-06-28,34.322809994058964,77.39144964843163,57.131667098490546,226.08550351568368,72.2,0.14861955726510281,5.631076039970816,0
2023-06-29,33.47322551602967,60.02686413158029,50.3695884274688,399.73135868419706,72.1,0.27041496106676044,4.306276814430964,0
2023-06-30,28.236660139894983,74.54190008856187,57.632736637931956,254.58099911438126,72.0,0.15031750366828436,4.01389625252535,0
2023-07-01,29.308746513687204,73.05468919780753,50.73859258617355,269.45310802192466,71.9,0.15759053417381186,5.1829054878730005,0
2023-07-02,32.94948464112887,68.08371660095875,66.65581727346387,319.1628339904125,71.8,0.1913041963600709,6.1408189689897466,0
2023-07-03,29.22255814922205,73.25578047924257,60.846962371710376,267.4421952075743,71.7,0.2279758579995373,4.747549294176559,0
2023-07-04,31.177369132894476,63.057042081435625,61.7176487235508,369.4295791856438,71.6,0.2979889551816917,4.976530037982578,0
2023-07-05,33.08201435452597,81.28770254099985,56.455855823140396,200.0,71.5,0.1185229056180401,4.7571596050434,0
2023-07-06,28.202645524350313,78.14814523456016,63.81268460131881,218.5185476543984,71.4,0.17629021467220254,3.766208460236847,1
2023-07-07,33.273784201367974,84.99472784481021,52.438603384659395,200.0,71.3,0.15624232101284913,5.78328093900766,0
2023-07-08,32.28048472273892,64.32379141791729,65.05305537874003,356.7620858208271,71.2,0.26119690450372235,6.49209378208656,0
2023-07-09,28.46914025324181,64.18897017912619,59.38643482727775,358.1102982087381,71.1,0.2701749711114422,4.544105522330832,0
2023-07-10,29.56640474990251,70.04236283336473,83.10666579199842,299.57637166635266,71.0,0.2524495696357435,4.509513521499023,0
2023-07-11,32.53041461290802,63.02952129056078,62.774398598442566,369.70478709439226,70.9,0.2647232192185747,5.004465672743237,0
2023-07-12,30.766509700399226,67.41046184041848,80.77495626544031,325.8953815958152,70.8,0.2510190420278558,5.013587489244897,0
2023-07-13,29.330001549721484,79.42662371141932,83.10365039489531,205.7337628858068,70.7,0.1698783428064802,5.872804900370799,0
2023-07-14,30.40439950898668,69.44887260554316,77.96820245062048,305.5112739445685,70.6,0.22747800387497313,4.721823819438626,0
2023-07-15,31.4592629165111,87.87555175655362,68.03338482747628,200.0,70.5,0.15165696010221075,3.937562617974774,0
2023-07-16,34.5378994979489,81.15596874700394,79.00201492644149,200.0,70.4,0.14371399969092769,6.656035362080224,0
2023-07-17,28.124789194799025,60.15938765937726,68.09645277307187,398.4061234062274,70.3,0.3319217010626752,3.0427862405457082,0
2023-07-18,33.37183250591525,81.33145057624623,69.1291261990835,200.0,70.2,0.14392827904025388,4.252368791492096,0
2023-07-19,31.245193626840305,70.90733937114847,74.8526105685806,290.9266062885153,70.1,0.22576260707048434,3.933398629991678,0
2023-07-20,34.390412811154334,82.75012378995537,50.68188441114805,200.0,70.0,0.15273775726396355,5.320465866803049,0
2023-07-21,31.428298326594252,80.52336073497791,73.13097824843716,200.0,70.0,0.1653462955170731,5.1871865713361105,0
2023-07-22,29.350187736461322,75.13772574594674,57.48385259837508,248.6227425405326,70.0,0.17327246977884292,4.949123523001643,0
2023-07-23,30.637741427947997,80.42260181768832,54.58862171809043,200.0,70.0,0.15343858355485468,5.094408510456113,0
2023-07-24,33.05879264830569,66.2683014386965,59.01822880532025,337.316985613035,70.0,0.25077375566020393,4.759641148491016,0
2023-07-25,29.16245322365846,89.79926121173249,68.65719227745628,200.0,70.0,0.1495398138125411,4.8433462296455,0
2023-07-26,33.830964761982294,76.72508491157369,62.05555165822925,232.74915088426306,70.0,0.1657314774878313,6.322573374983265,0
2023-07-27,28.491315279933726,66.74500693633837,82.89822760246642,332.5499306366163,70.0,0.21028253163366306,3.854580421932444,0
2023-07-28,33.101053237778245,78.95375946863605,65.44712429741197,210.46240531363947,70.0,0.11868715334342961,4.843389141004988,0
2023-07-29,30.65167977076247,76.51139737476039,73.07018048985603,234.88602625239608,70.0,0.1844087250913912,4.315267746021588,0
2023-07-30,32.812400759910126,79.30560799027197,71.6744551599412,206.94392009728034,70.0,0.11689517644455098,6.018771167729281,0
2023-07-31,29.259298371144652,60.96132847433348,59.857957669632555,390.38671525666524,70.0,0.30693191219235744,3.5499225505728393,1
2023-08-01,30.84776735252623,85.8470476602618,66.58901632363292,200.0,70.0,0.1273126493933535,5.733458794594305,0
2023-08-02,28.740494876604156,66.8985326554229,51.71615644373568,331.01467344577105,70.0,0.22886088964894144,4.4811002183760795,0
2023-08-03,33.0619450348595,75.60252901411408,67.65042071303367,243.97470985885917,70.0,0.16504880495165436,4.0416418986501865,0
2023-08-04,32.452087820384016,66.19356507221964,50.466500489379236,338.0643492778036,70.0,0.27392451674215806,6.265908940084675,0
2023-08-05,30.375812037170476,66.56116695632885,88.78094125302209,334.38833043671156,70.0,0.22446096033265556,6.186792841291066,0
2023-08-06,30.1018417957233,78.8578857770174,85.93160824913772,211.421142229826,70.0,0.15155973624683466,4.912538996862689,0
2023-08-07,30.595380434628243,76.21320769727888,78.4881392785241,237.86792302721128,70.0,0.13329003199129288,5.4555237105185315,0
2023-08-08,31.043356626365988,76.19558621038317,74.51467508933567,238.0441378961683,70.0,0.16997584203059798,5.754051903043083,0
2023-08-09,32.787400733229646,60.563145967188724,72.86242148817088,394.3685403281128,70.0,0.2656272888799533,5.193637238747398,0
2023-08-10,30.952198239950818,68.4450625118832,74.34020074123819,315.5493748811681,70.0,0.2484311793721559,4.017324096457795,0
2023-08-11,31.235671740469883,79.35720303859188,81.96537267704593,206.42796961408126,70.0,0.1637231525156182,4.170518998976317,0
2023-08-12,31.508443712577222,69.36867360424728,85.67824344085554,306.3132639575272,70.0,0.18373454700942451,4.276017355137661,0
2023-08-13,29.09905969949421,62.06151316643891,85.54630072250251,379.3848683356109,70.0,0.2787902686231661,6.727218868486007,0
