datetime	day_of_year	hour	month	season	temperature	cloud_cover	precipitation	wind_speed	solar_irradiance	generation_kw
2024-01-03 06:00:00	3	6	1	1	14.505841563138219	0.47657098412920545	0.0	5.900791639418683	361.00748115435243	2.149069774425474
2024-01-03 07:00:00	3	7	1	1	13.609648597925727	0.37082300459732864	0.0	7.055815692357683	391.746392312638	2.940387015479383
2024-01-03 08:00:00	3	8	1	1	13.008895001934583	0.18061181643434937	0.0	5.812555540961533	420.6402825110984	3.3251623754907635
2024-01-03 09:00:00	3	9	1	1	16.964421604503944	0.545968587270062	0.0	8.34158848445751	234.5939439481671	1.0637361056425485
2024-01-03 10:00:00	3	10	1	1	12.90742995536522	0.489833918512879	0.0	6.17819479386265	177.70948932476458	1.0596484218794917
2024-01-03 11:00:00	3	11	1	1	18.439540684672924	0.3853060851767863	0.0	3.3621298511117303	103.38865354813298	0.7736999809809499
2024-01-03 12:00:00	3	12	1	1	17.83269079777909	0.2203179475497402	0.0	7.326102052314869	5.743383927132045e-14	5.082392335982314e-16
2024-01-03 13:00:00	3	13	1	1	14.764497006737813	0.788740950214288	1.240579555064067	6.603535656799441	0.0	0.0
2024-01-03 14:00:00	3	14	1	1	19.370008189185388	0.2206710876788828	0.0	7.85710712956872	0.0	0.0
2024-01-03 15:00:00	3	15	1	1	17.189476001595885	0.2616847137157401	0.0	5.644796619968636	0.0	0.0
2024-01-03 16:00:00	3	16	1	1	14.161869055764525	0.2346515056060206	0.0	4.676569617992577	0.0	0.0
2024-01-03 17:00:00	3	17	1	1	13.038822680084978	0.7113567813116468	0.0	7.38838700432337	0.0	0.0
2024-01-03 18:00:00	3	18	1	1	12.393748536267092	0.3822131081390345	0.0	8.76121817022782	0.0	0.0
2024-01-03 19:00:00	3	19	1	1	12.614736739283313	0.14191393619735992	0.0	4.416248330201344	0.0	0.0
2024-01-03 20:00:00	3	20	1	1	8.585327195820568	0.09712425399692041	0.0	7.173515468605734	0.0	0.0
2024-01-03 21:00:00	3	21	1	1	9.600398422590459	0.7062796672867248	0.7723910604509774	2.9943000256582244	0.0	0.0
2024-01-03 22:00:00	3	22	1	1	10.838672345835546	0.4835138411714786	0.0	5.10347094160858	0.0	0.0
2024-01-03 23:00:00	3	23	1	1	5.610871812660621	0.6549518489739115	0.0	6.243864160172277	0.0	0.0
2024-01-04 00:00:00	4	0	1	1	9.427261289729701	0.3147922498927215	0.0	7.194974886834887	0.0	0.0
2024-01-04 01:00:00	4	1	1	1	7.631707028901181	0.5768870388997537	0.0	6.181700383839366	0.0	0.0
2024-01-04 02:00:00	4	2	1	1	12.417417569102785	0.6021718354673773	0.0	7.986458384580249	0.0	0.0
2024-01-04 03:00:00	4	3	1	1	9.687996742318111	0.2996152641140799	0.0	4.381121904509344	0.0	0.0
2024-01-04 04:00:00	4	4	1	1	7.831514606733184	0.5098984610000155	0.0	6.086960497987848	0.0	0.0
2024-01-04 05:00:00	4	5	1	1	11.36801648446694	0.5218498864415283	0.0	4.905597640829962	0.0	0.0
2024-01-04 06:00:00	4	6	1	1	11.357078822743103	0.563859887669975	0.0	9.287036981845937	318.43890520678946	1.6032452210514354
2024-01-04 07:00:00	4	7	1	1	13.078598773350624	0.06378439696438568	0.0	7.189697081276631	507.4879202431624	4.767234378054639
2024-01-04 08:00:00	4	8	1	1	12.624163720869761	0.9211116126890259	0.9588665142082066	5.649340733623628	147.73860316535973	0.3802684928150604
2024-01-04 09:00:00	4	9	1	1	14.878935598658924	0.19191822207107564	0.0	6.119451877736488	334.0112580252683	2.6735616374941085
2024-01-04 10:00:00	4	10	1	1	14.767670836498803	0.46419706313325265	0.0	5.60250549127125	179.84168519254555	1.1244579109004522
2024-01-04 11:00:00	4	11	1	1	17.883425282538827	0.16901125397921	0.0	11.183681644384095	124.71016357467381	1.139469641011511
2024-01-04 12:00:00	4	12	1	1	17.90408183073657	0.19611688316833395	0.0	3.2420466901867573	5.763502290537378e-14	4.65162488871656e-16
2024-01-04 13:00:00	4	13	1	1	16.822345507063215	0.2293384168307369	0.0	4.395045501723581	0.0	0.0
2024-01-04 14:00:00	4	14	1	1	16.513463202738183	0.6098576028673732	0.0	6.4432105432061135	0.0	0.0
2024-01-04 15:00:00	4	15	1	1	14.519946913550193	0.3010722706820666	0.0	4.259201979125074	0.0	0.0
2024-01-04 16:00:00	4	16	1	1	15.307168941032542	0.31476590533666204	0.0	1.8534533552480106	0.0	0.0
2024-01-04 17:00:00	4	17	1	1	16.211388676974558	0.7260335970212132	0.24260164331840955	10.278062674913603	0.0	0.0
2024-01-04 18:00:00	4	18	1	1	13.820778352361543	0.6728994190177859	0.06920214805499436	10.115790042800686	0.0	0.0
2024-01-04 19:00:00	4	19	1	1	13.60893908447436	0.5551286602761653	0.0	7.076460052848647	0.0	0.0
2024-01-04 20:00:00	4	20	1	1	13.291033857476503	0.40800991395406133	0.0	10.683571960196742	0.0	0.0
2024-01-04 21:00:00	4	21	1	1	9.331439616211581	0.39228170404052404	0.0	4.689036725137372	0.0	0.0
2024-01-04 22:00:00	4	22	1	1	8.40522626320604	0.12601540284397011	0.0	10.305248948472958	0.0	0.0
2024-01-04 23:00:00	4	23	1	1	6.0212343690934444	0.31517056120563547	0.0	5.083515162918331	0.0	0.0
2024-01-05 00:00:00	5	0	1	1	7.148220306258402	0.28531632367304893	0.0	4.0741631609736135	0.0	0.0
2024-01-05 01:00:00	5	1	1	1	9.17005743945175	0.1799485370397497	0.0	10.563277564929479	0.0	0.0
2024-01-05 02:00:00	5	2	1	1	8.061251782808604	0.5437240516932998	0.0	2.8390351303263524	0.0	0.0
2024-01-05 03:00:00	5	3	1	1	6.710379734542798	0.3982984318098955	0.0	5.637928224465764	0.0	0.0
2024-01-05 04:00:00	5	4	1	1	10.305605728519101	0.13202855494737173	0.0	6.222391590208656	0.0	0.0
2024-01-05 05:00:00	5	5	1	1	12.175968748717729	0.29375588744068826	0.0	4.402140693889413	0.0	0.0
2024-01-05 06:00:00	5	6	1	1	14.75882183132251	0.3509568100485431	0.0	5.9120126526496675	399.189219199175	3.11213886282981
2024-01-05 07:00:00	5	7	1	1	10.554890805480856	0.5819310017571679	0.0	6.491358981695458	294.9287737501506	1.4567783454548666
2024-01-05 08:00:00	5	8	1	1	15.347595817176016	0.6942460185058331	1.4243793157702456	4.804534468299252	224.9011404782494	0.9814504337761217
2024-01-05 09:00:00	5	9	1	1	15.829040660974869	0.7968146268864558	0.6157275252445973	6.62201621599397	154.1596443375046	0.5325964508130697
2024-01-05 10:00:00	5	10	1	1	17.2603245085812	0.5176716491290804	0.0	5.593726221056406	165.72227813397552	0.9057812376749353
2024-01-05 11:00:00	5	11	1	1	14.174858209999211	0.48840330081638744	0.0	5.949283200077681	88.8623525021386	0.5290760347451581
2024-01-05 12:00:00	5	12	1	1	20.355943032429835	0.10583413128146682	0.0	8.38959474384176	6.108476379781028e-14	5.242825028095014e-16
2024-01-05 13:00:00	5	13	1	1	16.344563696333037	0.27959736630469517	0.0	5.404068886684084	0.0	0.0
2024-01-05 14:00:00	5	14	1	1	16.987421168354334	0.3627935412044491	0.0	6.913187665169787	0.0	0.0
2024-01-05 15:00:00	5	15	1	1	16.33607690689492	0.10497546907262606	0.0	5.113446668034673	0.0	0.0
2024-01-05 16:00:00	5	16	1	1	13.832349411328446	0.24874709433653844	0.0	5.061432077364874	0.0	0.0
2024-01-05 17:00:00	5	17	1	1	18.255356724492415	0.7220992764635785	0.8684830359774167	8.686183236226077	0.0	0.0
2024-01-05 18:00:00	5	18	1	1	7.61416195156334	0.7035583078239019	0.0	4.06509559438038	0.0	0.0
2024-01-05 19:00:00	5	19	1	1	8.230020060777631	0.11369257581935574	0.0	5.411437729751417	0.0	0.0
2024-01-05 20:00:00	5	20	1	1	9.453757354874599	0.2580962055990451	0.0	8.54804373244351	0.0	0.0
2024-01-05 21:00:00	5	21	1	1	11.828421793437629	0.09676320041460355	0.0	5.996079054318364	0.0	0.0
2024-01-05 22:00:00	5	22	1	1	9.322337465750332	0.29566554840950465	0.0	3.248420092466522	0.0	0.0
2024-01-05 23:00:00	5	23	1	1	8.20238348437309	0.2355991149783939	0.0	6.563901754993629	0.0	0.0
2024-01-06 00:00:00	6	0	1	1	6.553135640553876	0.0743628514829994	0.0	4.205172021864113	0.0	0.0
2024-01-06 01:00:00	6	1	1	1	8.263643488222495	0.23581811106533992	0.0	3.963227026104493	0.0	0.0
2024-01-06 02:00:00	6	2	1	1	7.682328200825284	0.2248266719269181	0.0	4.684347046513899	0.0	0.0
2024-01-06 03:00:00	6	3	1	1	8.62975354992307	0.6025938558511721	0.0	7.158632343323083	0.0	0.0
2024-01-06 04:00:00	6	4	1	1	10.839432749735348	0.1738864253799548	0.0	5.581717456012094	0.0	0.0
2024-01-06 05:00:00	6	5	1	1	11.103158776996475	0.32816841004412967	0.0	8.879952611323601	0.0	0.0
2024-01-06 06:00:00	6	6	1	1	12.369722611860626	0.13030706664271086	0.0	5.988461119178128	479.8826016638795	3.8653625383352668
2024-01-06 07:00:00	6	7	1	1	13.82239936733635	0.203545049526345	0.0	3.689551096912327	435.31210067889975	3.4792183788870883
2024-01-06 08:00:00	6	8	1	1	15.022344228371608	0.781886033949258	0.8578681180097855	6.566040062605341	190.49980734914976	0.7330718047127099
2024-01-06 09:00:00	6	9	1	1	16.05409705925669	0.3564511238601851	0.0	4.132679392100784	275.54155031696456	1.8406541737199034
2024-01-06 10:00:00	6	10	1	1	17.705191951438657	0.4760810916249769	0.0	6.101592757869256	170.97732918369934	0.9947177460766049
2024-01-06 11:00:00	6	11	1	1	14.028233128439503	0.3073016914203779	0.0	6.365085653990742	105.92948960471116	0.7428086198572058
2024-01-06 12:00:00	6	12	1	1	16.467758149573317	0.4117594405731919	0.0	4.247454733399927	4.5019525138584456e-14	3.0750797814642887e-16
2024-01-06 13:00:00	6	13	1	1	18.895569259476584	0.4168322694951835	0.0	3.2239869792828753	0.0	0.0
2024-01-06 14:00:00	6	14	1	1	17.132098610531255	1.0	2.887071413290122	8.278564100409927	0.0	0.0
2024-01-06 15:00:00	6	15	1	1	13.857910331530531	0.22671366077617994	0.0	5.303219856904333	0.0	0.0
2024-01-06 16:00:00	6	16	1	1	14.439287252367247	0.2622908992875366	0.0	3.120236085906512	0.0	0.0
2024-01-06 17:00:00	6	17	1	1	15.823214234816282	0.6317661528930988	0.0	5.3010157698207765	0.0	0.0
2024-01-06 18:00:00	6	18	1	1	10.456906655961378	0.42266432888190547	0.0	6.246065820139199	0.0	0.0
2024-01-06 19:00:00	6	19	1	1	8.32081142250974	0.3802136923757594	0.0	4.591700885352681	0.0	0.0
2024-01-06 20:00:00	6	20	1	1	10.22792899719667	0.24066534870851672	0.0	7.998304075798613	0.0	0.0
2024-01-06 21:00:00	6	21	1	1	7.174383421602451	0.6305779710055173	0.0	1.9930327575607665	0.0	0.0
2024-01-06 22:00:00	6	22	1	1	8.677917540126789	0.513741075858539	0.0	9.081352756163673	0.0	0.0
2024-01-06 23:00:00	6	23	1	1	3.906106229953338	0.3706455624769417	0.0	6.926666189323331	0.0	0.0
2024-01-07 00:00:00	7	0	1	1	3.7982283392290626	0.4140886281050021	0.0	4.320761084094601	0.0	0.0
2024-01-07 01:00:00	7	1	1	1	7.673482421553517	0.15707850771091403	0.0	6.762590723819618	0.0	0.0
2024-01-07 02:00:00	7	2	1	1	2.733289328786438	0.5431265230958496	0.0	5.736665906509845	0.0	0.0
2024-01-07 03:00:00	7	3	1	1	9.854270824596107	0.4385441701509223	0.0	5.0756281676734645	0.0	0.0
2024-01-07 04:00:00	7	4	1	1	8.710488761159882	0.5669720479979796	0.0	5.140489133751237	0.0	0.0
2024-01-07 05:00:00	7	5	1	1	11.8001136255997	0.13676896217626017	0.0	5.374481169844966	0.0	0.0
2024-01-07 06:00:00	7	6	1	1	10.059704677256484	0.25995037934120313	0.0	5.176162212685005	420.20713374826767	3.109315610204778
2024-01-07 07:00:00	7	7	1	1	14.303714623686222	0.6201359608342505	0.0	5.60574765352492	269.68838311312436	1.2656329491820226
2024-01-07 08:00:00	7	8	1	1	13.14995116313639	0.6089238258784387	0.0	3.4918555808232745	245.59725029869028	1.1688008208438676
2024-01-07 09:00:00	7	9	1	1	19.372023435242266	0.19263441047356744	0.0	3.169587678529847	315.7655600100847	2.6098892124852044
2024-01-07 10:00:00	7	10	1	1	16.82568941618481	0.6088192217689931	0.0	4.4405100215445055	141.81611374036044	0.7262755052022469
2024-01-07 11:00:00	7	11	1	1	16.590703901550174	0.22912129539182732	0.0	6.62138366112779	111.88128220362903	0.862116386111718
2024-01-07 12:00:00	7	12	1	1	16.313225618418723	0.1341670241299368	0.0	4.517507922660576	5.74908853893252e-14	5.654355102354026e-16
2024-01-07 13:00:00	7	13	1	1	16.856414205801922	0.18479425493187523	0.0	5.76752268088037	0.0	0.0
2024-01-07 14:00:00	7	14	1	1	17.865571957617405	0.22570542301397392	0.0	8.649444667212608	0.0	0.0
2024-01-07 15:00:00	7	15	1	1	16.529706844455063	0.1938713744390669	0.0	3.6964761223116374	0.0	0.0
2024-01-07 16:00:00	7	16	1	1	16.73934278745576	0.12193836699153332	0.0	2.5136193908421864	0.0	0.0
2024-01-07 17:00:00	7	17	1	1	11.620411960503166	0.08643013465059701	0.0	3.4719843158739043	0.0	0.0
2024-01-07 18:00:00	7	18	1	1	11.367164853612655	0.6680651589670947	1.0681623899562176	7.102755092329936	0.0	0.0
2024-01-07 19:00:00	7	19	1	1	14.604378743063586	0.10650532037565402	0.0	6.292998552746494	0.0	0.0
2024-01-07 20:00:00	7	20	1	1	9.010071655352526	0.2811616952532537	0.0	6.537785993125053	0.0	0.0
2024-01-07 21:00:00	7	21	1	1	8.118708154267464	0.7379467478096765	1.2927003144437987	3.5921493407382616	0.0	0.0
2024-01-07 22:00:00	7	22	1	1	5.042884961624795	0.11077929143977062	0.0	2.2530810650045314	0.0	0.0
2024-01-07 23:00:00	7	23	1	1	8.369773496539388	0.8184532402753204	0.9880565652407023	5.525816052688741	0.0	0.0
2024-01-08 00:00:00	8	0	1	1	5.824251861244131	0.46046850972918496	0.0	2.9340309551727635	0.0	0.0
2024-01-08 01:00:00	8	1	1	1	10.479315796404373	0.5928969403702448	0.0	10.132082626856574	0.0	0.0
2024-01-08 02:00:00	8	2	1	1	9.396224567483737	0.49250192081179367	0.0	4.944698845181641	0.0	0.0
2024-01-08 03:00:00	8	3	1	1	8.317336418276017	0.32464652132034866	0.0	6.733192821436169	0.0	0.0
2024-01-08 04:00:00	8	4	1	1	13.049944445020762	0.7118105316203808	0.4258683025776385	5.551500223374179	0.0	0.0
2024-01-08 05:00:00	8	5	1	1	10.407552931676824	0.46149596465668485	0.0	7.046593752916577	0.0	0.0
2024-01-08 06:00:00	8	6	1	1	10.506031865636093	0.1610792767508107	0.0	3.6147131426347396	450.2649302091165	3.700534781278412
2024-01-08 07:00:00	8	7	1	1	14.499742848743372	0.6700750498969045	0.6769891973422852	8.048735647731213	246.07802854778564	1.1676859580729637
2024-01-08 08:00:00	8	8	1	1	13.914517935613947	0.3062057471987732	0.0	2.1315009082015703	341.6657167695015	2.810212756121562
2024-01-08 09:00:00	8	9	1	1	18.582079317740483	0.35991191423691626	0.0	4.94394376811972	264.3822403637822	1.8620044029142337
2024-01-08 10:00:00	8	10	1	1	13.057503975743588	0.4110648706858645	0.0	4.297209915941759	177.12250285516436	1.1019347453166077
2024-01-08 11:00:00	8	11	1	1	18.427404079187276	0.04395262571797301	0.0	5.249622993903859	128.1810357271982	1.1766349524932274
2024-01-08 12:00:00	8	12	1	1	17.20926296586037	0.378288882948386	0.0	7.138280589570315	4.4924247902879e-14	3.0016680345065326e-16
2024-01-08 13:00:00	8	13	1	1	18.707276231137868	0.1389236819033033	0.0	5.647570300425707	0.0	0.0
2024-01-08 14:00:00	8	14	1	1	18.461701859371832	0.37485389257045226	0.0	2.743226264830486	0.0	0.0
2024-01-08 15:00:00	8	15	1	1	16.573939378967523	0.35905093198055593	0.0	9.467752902512933	0.0	0.0
2024-01-08 16:00:00	8	16	1	1	12.206661170579192	0.8243366024951078	1.914944609411167	5.751279451882336	0.0	0.0
2024-01-08 17:00:00	8	17	1	1	12.519691695758997	0.18841413842795962	0.0	5.583154387201485	0.0	0.0
2024-01-08 18:00:00	8	18	1	1	10.144920002354821	0.3005381316253276	0.0	4.958716857352841	0.0	0.0
2024-01-08 19:00:00	8	19	1	1	12.998369883150326	0.6117039716761763	0.0	8.972096848246343	0.0	0.0
2024-01-08 20:00:00	8	20	1	1	8.831866965435815	0.43155121185862	0.0	5.155917601923942	0.0	0.0
2024-01-08 21:00:00	8	21	1	1	6.898034654297868	0.3990639474333674	0.0	3.415505198031371	0.0	0.0
2024-01-08 22:00:00	8	22	1	1	10.402736616622041	0.38857221160259897	0.0	7.895480838962093	0.0	0.0
2024-01-08 23:00:00	8	23	1	1	9.024957033464407	0.27892877655650417	0.0	2.6610577835290496	0.0	0.0
2024-01-09 00:00:00	9	0	1	1	4.988604600584494	0.10718404306522764	0.0	2.0935888150232733	0.0	0.0
2024-01-09 01:00:00	9	1	1	1	4.072315779807442	0.6416743474021077	0.0	4.701742885747749	0.0	0.0
2024-01-09 02:00:00	9	2	1	1	9.819042051592817	0.7115964165161133	0.6119212793394325	8.497716567015832	0.0	0.0
2024-01-09 03:00:00	9	3	1	1	8.710458723313796	0.16883023551750617	0.0	7.58590681103181	0.0	0.0
2024-01-09 04:00:00	9	4	1	1	10.916535264789998	0.25730187597197235	0.0	5.682954120774294	0.0	0.0
2024-01-09 05:00:00	9	5	1	1	7.577977493087432	0.7838560665349618	0.5126776633806618	4.42053191759545	0.0	0.0
2024-01-09 06:00:00	9	6	1	1	11.103906084622158	0.6303345151597382	0.0	4.2960691373964695	264.8661813760463	1.3372350292956539
2024-01-09 07:00:00	9	7	1	1	11.80775802899666	0.42571146893192585	0.0	6.425606314141365	330.309179258297	2.100478005826586
2024-01-09 08:00:00	9	8	1	1	15.085989807318217	0.40475314895475184	0.0	4.466837405894974	302.98557941945126	2.0655377829578754
2024-01-09 09:00:00	9	9	1	1	14.171833954106509	0.5746042867658441	0.0	4.374043882223146	202.13598172965203	1.019674410760587
2024-01-09 10:00:00	9	10	1	1	19.170121049213705	0.7041197010681712	0.9759439382056452	8.653341024578538	118.53320925972857	0.5112837695650574
2024-01-09 11:00:00	9	11	1	1	18.46231973796308	0.15409195521836347	0.0	6.433693027010189	114.99285472408764	0.9890355765018438
2024-01-09 12:00:00	9	12	1	1	18.20192211126286	0.3086474149645624	0.0	6.668738194288287	4.727957185454504e-14	3.741454391521849e-16
2024-01-09 13:00:00	9	13	1	1	17.902045806644953	0.5202642705788073	0.0	6.881336546138133	0.0	0.0
2024-01-09 14:00:00	9	14	1	1	20.338442390153716	0.6586304944446395	0.2648060579817881	6.490723153394143	0.0	0.0
2024-01-09 15:00:00	9	15	1	1	13.854894418067104	0.6214018640414276	0.0	6.863561663642467	0.0	0.0
2024-01-09 16:00:00	9	16	1	1	15.238168319407684	0.8670308067628013	1.2525419371306	5.125077472712638	0.0	0.0
2024-01-09 17:00:00	9	17	1	1	12.866451760491106	0.2666121133896538	0.0	5.9747046294194455	0.0	0.0
2024-01-09 18:00:00	9	18	1	1	10.015118106184845	0.1832793220104133	0.0	6.43808379804442	0.0	0.0
2024-01-09 19:00:00	9	19	1	1	12.586931901963425	0.3354287468300592	0.0	6.909957282330536	0.0	0.0
2024-01-09 20:00:00	9	20	1	1	9.698687841679684	0.08468816444539992	0.0	9.225775226920945	0.0	0.0
2024-01-09 21:00:00	9	21	1	1	10.673411814292852	0.19822695367702067	0.0	3.910892127639582	0.0	0.0
2024-01-09 22:00:00	9	22	1	1	5.318086781887525	0.5759302315302632	0.0	5.105711792604559	0.0	0.0
2024-01-09 23:00:00	9	23	1	1	6.059128039091106	0.184133666627518	0.0	11.152903780745241	0.0	0.0
2024-01-10 00:00:00	10	0	1	1	5.847608705670185	0.19104623305505802	0.0	3.9288359867340517	0.0	0.0
2024-01-10 01:00:00	10	1	1	1	2.0592133947267257	0.32083276656531184	0.0	5.970913407855177	0.0	0.0
2024-01-10 02:00:00	10	2	1	1	7.361792988054082	0.8613287565707811	1.045802632830703	2.122404251834339	0.0	0.0
2024-01-10 03:00:00	10	3	1	1	6.606477464374624	0.35437777664885806	0.0	5.960630603344252	0.0	0.0
2024-01-10 04:00:00	10	4	1	1	5.87393664354733	0.5236839645488344	0.0	7.388644489266004	0.0	0.0
2024-01-10 05:00:00	10	5	1	1	9.150804582092011	0.5320387795926533	0.0	8.189040883818762	0.0	0.0
2024-01-10 06:00:00	10	6	1	1	8.096719729907655	0.46352020077195333	0.0	8.022914621344807	321.3737368435632	1.9210007299364635
2024-01-10 07:00:00	10	7	1	1	12.402461264132299	0.23283012218825802	0.0	7.007019105434538	392.7530030997768	3.2823185468542198
2024-01-10 08:00:00	10	8	1	1	12.715640538535364	0.561989717074264	0.0	4.288560809928783	246.81010883603795	1.4201674064611531
